product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_name
PRD27581,Home_Confort,60,249,3,3500,40,20,40,Wireless Home Confort
PRD27582,Telephony,59,752,6,350,17,4,12,Classic Telephony Piece
PRD27583,Computers_Accessories,59,162,4,300,16,2,11,Wireless Webcam
PRD27584,Health_Beauty,42,375,1,350,26,5,18,Sturdy Hair Serum
PRD27585,Cool_Stuff,46,235,1,300,105,10,20,Smart Flip Clock
PRD27586,Health_Beauty,36,836,1,450,16,30,11,Fresh Face Wash
PRD27587,Computers_Accessories,24,978,3,1450,25,15,25,Heavy-Duty Webcam
PRD27588,Housewares,55,1223,3,900,48,23,24,Eco Cutlery Set
PRD27589,Bed_Bath_Table,60,554,2,567,53,4,40,Classic Comforter
PRD27590,Telephony,53,1440,3,100,18,6,11,Sturdy Telephony Set
PRD27591,Bed_Bath_Table,60,327,1,2800,45,15,35,Essential Bedsheet Set
PRD27592,Watches_Gifts,49,421,4,500,20,13,13,Sturdy Desk Clock
PRD27593,Consoles_Games,41,1292,1,200,20,3,18,Compact Consoles Games
PRD27594,Stationery,50,85,1,100,16,5,16,Premium Stationery Unit
PRD27595,Fashion_Bags_Accessories,49,581,3,100,18,6,12,Smart Fashion Bags Accessories
PRD27596,Luggage_Accessories,44,284,1,1400,36,19,36,Elegant Packing Cube Set
PRD27597,Furniture_Decor,59,439,1,1750,30,6,20,Fresh Wall Decor Light
PRD27598,Small_Appliances,54,361,1,17200,37,70,37,Pro Hand Mixer
PRD27599,Home_Construction,58,896,4,550,17,26,17,Classic Home Construction
PRD27600,Electronics,56,770,1,350,30,19,14,Portable Bluetooth Speaker
PRD27601,Watches_Gifts,46,674,3,400,23,15,19,Advanced Desk Clock
PRD27602,Watches_Gifts,56,325,1,200,16,16,20,Eco Desk Clock
PRD27603,Sports_Leisure,41,510,2,600,28,25,25,Ergonomic Tennis Racket
PRD27604,Bed_Bath_Table,41,140,1,650,40,5,30,Modern Table Runner
PRD27605,Baby,37,1260,4,650,21,10,15,Heavy-Duty Cotton Bib Set
PRD27606,Telephony,53,679,2,150,17,8,11,Smart Telephony Pack
PRD27607,Kitchen_Dining_Laundry_Garden_Furniture,51,319,3,900,33,12,25,Eco Kitchen Dining Laundry Garden Furniture
PRD27608,Health_Beauty,41,1049,1,750,30,10,17,Sturdy Body Lotion
PRD27609,Housewares,48,407,4,1000,17,30,17,Modern Kitchen Organizer
PRD27610,Construction_Tools_Construction,60,906,1,550,30,30,30,Smart Construction Tools Construction Piece
PRD27611,Luggage_Accessories,49,114,1,600,30,10,35,Essential Neck Pillow
PRD27612,Auto,59,1106,3,850,60,8,33,Advanced Seat Cover Set
PRD27613,Industry_Commerce_And_Business,58,1058,1,900,30,20,30,Heavy-Duty Cash Drawer
PRD27614,Bed_Bath_Table,58,81,1,400,20,2,15,Wireless Table Runner
PRD27615,Furniture_Decor,58,1969,2,3000,69,11,11,Classic Floor Lamp
PRD27616,Agro_Industry_And_Commerce,50,2653,1,1200,25,10,16,Essential Agro Industry And Commerce
PRD27617,Furniture_Living_Room,17,531,3,30000,68,55,77,Portable Furniture Living Room Unit
PRD27618,Telephony,55,1323,2,50,18,6,11,Compact Telephony Accessory
PRD27619,Garden_Tools,58,2078,2,1750,43,14,39,Classic Watering Can
PRD27620,Fixed_Telephony,55,2933,5,1600,16,16,16,Portable Fixed Telephony
PRD27621,Cool_Stuff,48,1031,3,1050,55,18,28,Premium Novelty Mug
PRD27622,Small_Appliances,58,1192,3,3167,18,25,22,Portable Toaster
PRD27623,Electronics,45,676,2,500,25,11,18,Portable Power Bank
PRD27624,Electronics,55,1526,2,550,23,7,17,Eco Power Bank
PRD27625,Bed_Bath_Table,54,290,2,17100,56,38,48,Modern Comforter
PRD27626,Musical_Instruments,42,568,1,1350,67,10,20,Elegant Ukulele
PRD27627,Diapers_And_Hygiene,17,546,1,2350,36,32,17,Compact Diapers And Hygiene Item
PRD27628,Housewares,60,1382,4,9850,29,66,29,Ultra Kitchen Organizer
PRD27629,Telephony,49,346,5,100,19,3,11,Lightweight Telephony Set
PRD27630,Furniture_Decor,32,599,1,5300,30,35,30,Pro Floor Lamp
PRD27631,Baby,41,121,1,1450,38,8,29,Ergonomic Feeding Bottle
PRD27632,Cool_Stuff,48,330,1,1650,33,44,19,Advanced Novelty Mug
PRD27633,Stationery,60,786,3,1300,26,33,13,Ultra Stationery Accessory
PRD27634,Watches_Gifts,49,443,2,350,19,13,19,Sturdy Analog Watch
PRD27635,Watches_Gifts,54,519,1,350,16,11,11,Classic Gift Set
PRD27636,Furniture_Decor,55,1993,3,5700,70,4,55,Advanced Side Table
PRD27637,Housewares,37,900,4,11650,54,20,54,Deluxe Mixing Bowl
PRD27638,Health_Beauty,60,1628,1,1250,19,17,17,Modern Hair Serum
PRD27639,Computers_Accessories,32,1074,2,300,41,2,29,Fresh USB Hub
PRD27640,Watches_Gifts,43,1534,2,413,19,12,15,Ultra Digital Watch
PRD27641,Watches_Gifts,57,472,2,625,16,14,14,Elegant Watch Strap
PRD27642,Cool_Stuff,57,1129,6,1550,35,47,48,Soft Flip Clock
PRD27643,Furniture_Decor,50,232,1,7050,30,20,70,Elegant Storage Cabinet
PRD27644,Auto,54,149,2,800,55,7,27,Ergonomic Car Phone Holder
PRD27645,Cool_Stuff,37,1121,3,900,20,23,27,Advanced Mini Gadget
PRD27646,Auto,44,3454,4,1900,41,45,11,Eco Seat Cover Set
PRD27647,Electronics,50,897,2,1850,23,22,13,Classic LED Monitor
PRD27648,Fixed_Telephony,42,309,3,100,19,3,20,Premium Fixed Telephony Pack
PRD27649,Telephony,49,1438,2,125,19,5,11,Eco Telephony Pack
PRD27650,Housewares,41,261,1,1000,28,8,37,Compact Mixing Bowl
PRD27651,Books_General_Interest,38,369,1,150,16,23,23,Pro Books General Interest Edition
PRD27652,Computers_Accessories,45,165,1,850,36,21,21,Lightweight USB Hub
PRD27653,Bed_Bath_Table,55,743,2,6850,59,22,37,Soft Bath Towel
PRD27654,Sports_Leisure,48,619,1,2500,24,18,18,Deluxe Tennis Racket
PRD27655,Construction_Tools_Construction,60,338,1,3950,25,7,25,Classic Construction Tools Construction
PRD27656,Health_Beauty,52,1952,4,300,21,6,17,Heavy-Duty Face Cream
PRD27657,Auto,60,445,4,100,24,2,17,Ultra Car Phone Holder
PRD27658,Sports_Leisure,51,1549,1,240,16,2,11,Fresh Skipping Rope
PRD27659,Luggage_Accessories,60,3043,6,16700,41,76,50,Pro Packing Cube Set
PRD27660,Musical_Instruments,44,627,2,300,17,7,11,Classic Ukulele
PRD27661,Cool_Stuff,44,1505,3,1800,28,36,27,Heavy-Duty LED String Light
PRD27662,Watches_Gifts,58,1352,3,240,13,12,14,Heavy-Duty Watch Strap
PRD27663,Pet_Shop,52,717,2,400,20,35,20,Eco Pet Food Bowl
PRD27664,Construction_Tools_Construction,49,178,2,160,16,10,11,Pro Construction Tools Construction Edition
PRD27665,Bed_Bath_Table,49,773,1,400,20,10,20,Soft Table Runner
PRD27666,Sports_Leisure,56,843,1,1400,29,26,25,Fresh Yoga Mat
PRD27667,Furniture_Decor,29,1720,2,600,30,15,15,Modern Floor Lamp
PRD27668,Furniture_Decor,53,1214,3,2700,70,5,15,Sturdy Floor Lamp
PRD27669,Housewares,47,748,3,23700,69,39,17,Pro Kitchen Organizer
PRD27670,Pet_Shop,56,1541,2,850,24,20,24,Heavy-Duty Pet Food Bowl
PRD27671,Health_Beauty,41,2153,1,1850,16,14,15,Modern Hair Serum
PRD27672,Furniture_Decor,54,2038,3,600,65,13,20,Smart Side Table
PRD27673,Bed_Bath_Table,44,216,1,2200,37,10,32,Ultra Bedsheet Set
PRD27674,Housewares,47,187,1,7600,55,33,40,Classic Cutlery Set
PRD27675,Bed_Bath_Table,55,184,2,600,50,8,40,Essential Table Runner
PRD27676,Auto,59,523,1,2550,35,20,20,Modern Car Phone Holder
PRD27677,Sports_Leisure,47,552,1,7800,50,28,41,Ultra Tennis Racket
PRD27678,Health_Beauty,60,3866,10,1350,20,12,20,Elegant Face Cream
PRD27679,Furniture_Decor,56,279,2,18250,55,30,55,Smart Wall Decor Light
PRD27680,Sports_Leisure,43,803,2,1000,23,23,23,Premium Tennis Racket
PRD27681,Sports_Leisure,59,1735,5,1550,40,20,20,Classic Tennis Racket
PRD27682,Computers_Accessories,31,603,2,125,18,8,15,Heavy-Duty Laptop Stand
PRD27683,Housewares,23,98,2,650,35,20,30,Wireless Cutlery Set
PRD27684,Baby,59,348,2,13400,55,30,55,Ergonomic Cotton Bib Set
PRD27685,Perfumery,54,275,1,600,23,8,15,Eco Scent Set
PRD27686,Home_Appliances_2,58,1494,1,10983,67,26,44,Pro Home Appliances 2 Bundle
PRD27687,Bed_Bath_Table,57,269,1,875,34,23,42,Modern Table Runner
PRD27688,Furniture_Decor,46,1195,3,850,40,36,28,Essential Storage Cabinet
PRD27689,Auto,55,651,5,5925,73,4,43,Deluxe Bike Helmet
PRD27690,Furniture_Decor,34,548,1,6700,70,51,13,Ergonomic Bookshelf
PRD27691,Bed_Bath_Table,52,198,1,500,17,7,17,Essential Bedsheet Set
PRD27692,Health_Beauty,32,1033,1,150,16,2,11,Sturdy Face Wash
PRD27693,Computers_Accessories,59,678,2,483,22,15,12,Premium Webcam
PRD27694,Housewares,45,214,3,400,16,20,15,Heavy-Duty Mixing Bowl
PRD27695,Furniture_Decor,57,1972,2,3000,69,11,11,Premium Floor Lamp
PRD27696,Office_Furniture,43,2115,1,11050,58,20,56,Smart Foot Rest
PRD27697,Sports_Leisure,54,1559,1,300,21,19,19,Portable Cricket Kit
PRD27698,Watches_Gifts,28,610,3,1000,20,30,20,Premium Digital Watch
PRD27699,Music,60,1862,1,200,16,2,11,Classic Music Piece
PRD27700,Sports_Leisure,39,215,4,450,25,15,15,Heavy-Duty Cricket Kit
PRD27701,Furniture_Decor,53,616,1,5200,30,35,30,Classic Side Table
PRD27702,Fashion_Bags_Accessories,54,679,1,250,22,10,15,Ultra Fashion Bags Accessories Pack
PRD27703,Luggage_Accessories,23,404,1,1000,32,47,12,Lightweight Neck Pillow
PRD27704,Telephony,45,712,1,100,22,6,11,Heavy-Duty Telephony Accessory
PRD27705,Garden_Tools,41,696,1,1575,28,29,34,Premium Garden Hose
PRD27706,Sports_Leisure,43,1848,1,155,18,15,19,Sturdy Skipping Rope
PRD27707,Stationery,59,345,9,5700,60,20,29,Portable Stationery Unit
PRD27708,Toys,33,570,2,1300,16,40,28,Wireless Building Blocks
PRD27709,Computers_Accessories,55,512,1,700,30,15,15,Eco Webcam
PRD27710,Sports_Leisure,30,1321,1,450,18,18,18,Modern Tennis Racket
PRD27711,Bed_Bath_Table,60,272,1,10050,50,30,40,Classic Comforter
PRD27712,Cool_Stuff,22,677,2,300,23,10,17,Heavy-Duty Novelty Mug
PRD27713,Fashion_Bags_Accessories,39,609,4,100,16,5,11,Deluxe Fashion Bags Accessories Item
PRD27714,Perfumery,38,590,1,450,18,5,11,Wireless Scent Set
PRD27715,Bed_Bath_Table,58,150,1,1400,40,10,35,Classic Bath Towel
PRD27716,Sports_Leisure,63,1599,5,500,25,14,22,Essential Yoga Mat
PRD27717,Garden_Tools,53,845,6,250,16,7,11,Ergonomic Garden Shovel
PRD27718,Drinks,50,3065,9,273,21,16,15,Essential Drinks Bundle
PRD27719,Furniture_Decor,59,1441,6,750,35,2,25,Soft Bookshelf
PRD27720,Housewares,36,241,3,282,22,13,15,Elegant Mixing Bowl
PRD27721,Stationery,58,850,2,450,25,15,25,Advanced Stationery Pack
PRD27722,Home_Construction,56,707,1,12750,28,75,28,Advanced Home Construction Bundle
PRD27723,Furniture_Decor,46,696,2,1100,30,6,32,Lightweight Floor Lamp
PRD27724,Musical_Instruments,58,1202,2,15150,45,20,100,Smart Acoustic Guitar
PRD27725,Books_Technical,52,1192,1,850,29,3,21,Wireless Books Technical
PRD27726,Furniture_Decor,56,623,1,7250,100,25,25,Compact Wall Decor Light
PRD27727,Pet_Shop,44,316,2,700,20,20,20,Ultra Cat Scratcher
PRD27728,Cool_Stuff,56,645,2,1800,34,4,34,Pro Flip Clock
PRD27729,Construction_Tools_Construction,50,677,1,50,29,9,21,Modern Construction Tools Construction
PRD27730,Auto,51,883,6,5950,53,43,11,Ultra Car Phone Holder
PRD27731,Sports_Leisure,49,831,1,2300,20,20,20,Smart Tennis Racket
PRD27732,Sports_Leisure,45,1344,1,1450,36,25,25,Elegant Hiking Backpack
PRD27733,Health_Beauty,47,644,1,350,20,10,15,Wireless Body Lotion
PRD27734,Toys,46,636,2,300,18,18,18,Wireless Action Figure
PRD27735,Housewares,38,489,6,368,20,12,13,Wireless Dinner Plate Set
PRD27736,Computers_Accessories,49,430,1,1403,16,40,16,Compact Keyboard
PRD27737,Auto,60,695,6,3850,47,19,23,Wireless Dashboard Cleaner
PRD27738,Consoles_Games,35,100,3,410,20,10,18,Premium Consoles Games
PRD27739,Office_Furniture,55,1294,1,7900,52,51,17,Heavy-Duty Ergonomic Chair
PRD27740,Telephony,32,184,2,200,25,17,25,Soft Telephony Bundle
PRD27741,Sports_Leisure,44,974,1,300,33,21,27,Premium Cricket Kit
PRD27742,Furniture_Decor,25,410,3,300,50,25,16,Lightweight Wall Decor Light
PRD27743,Housewares,57,904,2,400,22,7,15,Ultra Glass Storage Jar
PRD27744,Bed_Bath_Table,48,729,1,1500,20,30,30,Modern Bedsheet Set
PRD27745,Telephony,57,164,2,100,20,5,12,Classic Telephony Kit
PRD27746,Auto,57,280,2,100,16,5,11,Modern Dashboard Cleaner
PRD27747,Baby,59,381,6,500,39,6,27,Sturdy Cotton Bib Set
PRD27748,Computers_Accessories,48,321,1,800,35,20,20,Ergonomic Keyboard
PRD27749,Auto,60,1639,2,700,35,15,20,Premium Seat Cover Set
PRD27750,Sports_Leisure,60,250,2,2100,60,15,15,Sturdy Hiking Backpack
PRD27751,Fixed_Telephony,31,1071,1,1100,22,10,20,Compact Fixed Telephony Piece
PRD27752,Fashion_Bags_Accessories,60,1675,7,150,17,5,18,Deluxe Fashion Bags Accessories
PRD27753,Auto,49,1064,4,300,16,4,16,Elegant Car Phone Holder
PRD27754,Bed_Bath_Table,57,236,1,7000,55,15,42,Fresh Bedsheet Set
PRD27755,Housewares,47,897,1,450,20,10,20,Lightweight Mixing Bowl
PRD27756,Pet_Shop,57,747,2,1150,40,20,30,Elegant Cat Scratcher
PRD27757,Musical_Instruments,39,750,1,275,18,4,18,Heavy-Duty Ukulele
PRD27758,Housewares,38,642,5,625,18,16,16,Ultra Mixing Bowl
PRD27759,Market_Place,63,1652,3,200,22,4,15,Wireless Market Place Accessory
PRD27760,Telephony,55,90,1,350,20,20,13,Fresh Telephony Set
PRD27761,Toys,46,140,1,500,25,30,15,Modern Race Car Set
PRD27762,Perfumery,48,241,1,600,25,10,18,Pro Eau De Toilette
PRD27763,Baby,25,198,1,300,30,30,12,Ultra Baby Blanket
PRD27764,Furniture_Decor,42,3158,2,700,41,23,25,Portable Wall Decor Light
PRD27765,Sports_Leisure,27,485,2,600,35,15,28,Modern Tennis Racket
PRD27766,Fashion_Shoes,46,182,1,500,33,19,16,Compact Formal Leather Shoes
PRD27767,Garden_Tools,49,551,3,8800,100,7,35,Portable Pruning Shears
PRD27768,Garden_Tools,60,573,1,250,16,7,16,Wireless Pruning Shears
PRD27769,Bed_Bath_Table,39,729,1,1150,20,30,30,Premium Table Runner
PRD27770,Sports_Leisure,40,1041,1,240,16,2,11,Pro Cricket Kit
PRD27771,Watches_Gifts,37,513,1,300,19,9,15,Pro Digital Watch
PRD27772,Housewares,57,851,5,1000,45,16,16,Pro Dinner Plate Set
PRD27773,Toys,50,854,1,200,16,17,11,Classic Doll Set
PRD27774,Health_Beauty,54,424,1,30000,55,75,61,Modern Face Wash
PRD27775,Fashion_Shoes,54,404,3,950,22,12,33,Premium Running Shoes
PRD27776,Furniture_Decor,54,530,3,400,50,3,25,Ergonomic Storage Cabinet
PRD27777,Computers_Accessories,54,222,3,500,36,5,15,Modern USB Hub
PRD27778,Baby,45,309,4,2000,33,44,19,Ultra Feeding Bottle
PRD27779,Home_Appliances,57,529,1,250,27,12,17,Soft Steam Iron
PRD27780,Watches_Gifts,60,179,3,250,16,2,20,Pro Analog Watch
PRD27781,Housewares,54,997,1,2010,32,75,32,Ultra Kitchen Organizer
PRD27782,Perfumery,53,258,1,200,30,30,30,Portable Scent Set
PRD27783,Health_Beauty,44,1056,1,750,30,30,30,Smart Vitamin Supplement
PRD27784,Housewares,39,687,1,525,29,17,19,Pro Dinner Plate Set
PRD27785,Housewares,47,1848,3,500,25,6,20,Heavy-Duty Cutlery Set
PRD27786,Sports_Leisure,31,598,1,300,18,18,18,Deluxe Skipping Rope
PRD27787,Small_Appliances,56,246,1,350,20,11,11,Sturdy Toaster
PRD27788,Auto,57,3284,2,7450,40,30,30,Lightweight Seat Cover Set
PRD27789,Toys,58,1633,5,1200,30,7,30,Advanced Doll Set
PRD27790,Books_Imported,53,80,1,250,32,3,24,Pro Books Imported
PRD27791,Fashion_Bags_Accessories,16,115,1,200,16,3,15,Lightweight Fashion Bags Accessories
PRD27792,Health_Beauty,49,1038,1,3700,21,16,31,Modern Face Cream
PRD27793,Furniture_Decor,58,1141,4,1400,28,21,23,Pro Storage Cabinet
PRD27794,Air_Conditioning,60,1502,2,9100,59,17,37,Heavy-Duty Air Conditioning
PRD27795,Auto,47,398,1,900,16,6,20,Portable Seat Cover Set
PRD27796,Toys,60,3316,1,450,25,20,20,Deluxe Race Car Set
PRD27797,Watches_Gifts,57,553,1,400,16,12,16,Ergonomic Watch Strap
PRD27798,Watches_Gifts,53,527,1,350,19,13,13,Compact Digital Watch
PRD27799,Market_Place,54,394,2,30000,37,52,56,Soft Market Place Kit
PRD27800,Housewares,60,2395,1,2025,30,24,24,Smart Mixing Bowl
PRD27801,Toys,57,328,1,1775,31,21,21,Sturdy Doll Set
PRD27802,Computers_Accessories,40,394,1,200,21,5,20,Heavy-Duty Laptop Stand
PRD27803,Auto,44,434,1,100,25,2,13,Soft Bike Helmet
PRD27804,Housewares,53,904,1,2000,30,40,30,Fresh Mixing Bowl
PRD27805,Books_General_Interest,42,730,1,350,21,22,15,Lightweight Books General Interest
PRD27806,Fashion_Shoes,57,404,4,800,22,12,33,Smart Running Shoes
PRD27807,Furniture_Decor,42,613,1,1100,35,4,26,Sturdy Wall Decor Light
PRD27808,Stationery,50,189,2,1500,60,20,29,Fresh Stationery Unit
PRD27809,Sports_Leisure,51,830,1,1600,26,26,26,Classic Tennis Racket
PRD27810,Stationery,59,329,3,150,20,20,20,Essential Stationery Item
PRD27811,Health_Beauty,54,635,1,650,18,12,12,Essential Body Lotion
PRD27812,Baby,50,1223,1,500,30,6,23,Wireless Baby Blanket
PRD27813,Telephony,59,266,2,150,18,4,16,Deluxe Telephony Edition
PRD27814,Cool_Stuff,57,1003,4,500,30,20,40,Deluxe Novelty Mug
PRD27815,Fashion_Bags_Accessories,35,920,7,100,20,2,25,Lightweight Fashion Bags Accessories
PRD27816,Furniture_Decor,54,357,1,400,30,10,30,Eco Floor Lamp
PRD27817,Perfumery,57,571,1,200,17,10,12,Fresh Eau De Toilette
PRD27818,Sports_Leisure,58,1678,1,5800,36,31,31,Pro Yoga Mat
PRD27819,Sports_Leisure,59,708,2,200,16,5,11,Sturdy Yoga Mat
PRD27820,Housewares,50,435,4,1000,30,15,20,Smart Dinner Plate Set
PRD27821,Small_Appliances,60,569,2,1200,25,20,20,Elegant Electric Chopper
PRD27822,Stationery,59,185,4,400,24,7,14,Classic Stationery Piece
PRD27823,Auto,52,1290,3,3200,42,19,25,Eco Dashboard Cleaner
PRD27824,Pet_Shop,18,1501,2,850,24,20,24,Portable Cat Scratcher
PRD27825,Books_General_Interest,38,712,1,200,16,22,27,Modern Books General Interest
PRD27826,Furniture_Decor,53,553,1,1200,35,9,25,Premium Side Table
PRD27827,Watches_Gifts,50,704,1,500,23,13,16,Ergonomic Desk Clock
PRD27828,Housewares,58,1377,3,10250,27,57,36,Smart Kitchen Organizer
PRD27829,Health_Beauty,60,344,2,250,16,16,11,Classic Hair Serum
PRD27830,Bed_Bath_Table,60,271,1,1600,34,7,32,Elegant Table Runner
PRD27831,Health_Beauty,43,1690,1,200,17,17,17,Fresh Vitamin Supplement
PRD27832,Books_General_Interest,49,516,1,600,17,5,28,Elegant Books General Interest Item
PRD27833,Computers_Accessories,43,148,1,975,36,16,16,Elegant Wireless Mouse
PRD27834,Sports_Leisure,50,1132,1,1000,21,26,21,Smart Cricket Kit
PRD27835,Toys,43,538,2,850,35,10,40,Essential Race Car Set
PRD27836,Sports_Leisure,50,482,1,140,18,5,13,Soft Hiking Backpack
PRD27837,Sports_Leisure,34,1584,1,300,17,9,26,Elegant Tennis Racket
PRD27838,Construction_Tools_Safety,57,594,2,300,20,20,20,Ergonomic Work Gloves
PRD27839,Bed_Bath_Table,46,117,1,300,40,4,30,Wireless Comforter
PRD27840,Furniture_Decor,53,927,4,750,22,2,30,Classic Bookshelf
PRD27841,Garden_Tools,37,128,1,700,16,24,31,Pro Pruning Shears
PRD27842,Perfumery,48,2724,1,250,24,12,11,Essential Fragrance Spray
PRD27843,Sports_Leisure,48,1129,4,800,17,105,12,Ergonomic Hiking Backpack
PRD27844,Small_Appliances,31,303,3,1575,27,13,27,Soft Sandwich Maker
PRD27845,Bed_Bath_Table,48,729,1,1300,20,30,30,Premium Pillow Cover Set
PRD27846,Health_Beauty,49,570,1,700,16,10,20,Heavy-Duty Hair Serum
PRD27847,Perfumery,35,954,2,350,27,14,11,Eco Scent Set
PRD27848,Books_General_Interest,27,769,1,500,16,6,23,Ultra Books General Interest Kit
PRD27849,Sports_Leisure,39,1659,1,5150,20,16,16,Elegant Cricket Kit
PRD27850,Bed_Bath_Table,39,471,1,9850,60,30,48,Portable Table Runner
PRD27851,Pet_Shop,60,2379,4,12050,60,30,40,Sturdy Pet Food Bowl
PRD27852,Cool_Stuff,57,342,4,350,20,5,20,Eco Novelty Mug
PRD27853,Bed_Bath_Table,49,190,1,350,35,4,26,Portable Bedsheet Set
PRD27854,Pet_Shop,42,561,8,4000,35,30,20,Deluxe Harness
PRD27855,Diapers_And_Hygiene,49,317,1,250,20,20,20,Sturdy Diapers And Hygiene
PRD27856,Furniture_Decor,63,157,3,10100,64,8,64,Pro Side Table
PRD27857,Housewares,55,375,3,10050,31,61,31,Advanced Glass Storage Jar
PRD27858,Sports_Leisure,53,291,1,3800,37,44,34,Pro Skipping Rope
PRD27859,Electronics,40,400,1,150,25,7,16,Fresh Action Camera
PRD27860,Cine_Photo,20,446,1,300,20,12,16,Compact Cine Photo Kit
PRD27861,Health_Beauty,53,1940,2,1100,42,10,20,Lightweight Face Wash
PRD27862,Electronics,57,1356,2,225,21,11,16,Sturdy Power Bank
PRD27863,Baby,53,2411,2,30000,55,67,46,Portable Cotton Bib Set
PRD27864,Books_Technical,59,453,1,1800,29,5,21,Classic Books Technical
PRD27865,Bed_Bath_Table,51,266,1,2300,52,16,44,Modern Table Runner
PRD27866,Air_Conditioning,48,225,1,250,35,20,25,Portable Air Conditioning
PRD27867,Bed_Bath_Table,55,196,3,650,37,23,35,Heavy-Duty Comforter
PRD27868,Construction_Tools_Safety,49,346,2,1657,39,9,33,Classic Tool Kit
PRD27869,Auto,51,388,1,27100,50,50,50,Pro Bike Helmet
PRD27870,Computers_Accessories,36,327,1,610,27,12,20,Wireless USB Hub
PRD27871,Bed_Bath_Table,57,367,2,3350,25,10,25,Smart Comforter
PRD27872,Sports_Leisure,28,828,1,500,25,25,25,Premium Skipping Rope
PRD27873,Health_Beauty,55,1580,1,3217,27,21,27,Pro Body Lotion
PRD27874,Housewares,52,285,1,850,35,15,25,Modern Kitchen Organizer
PRD27875,Health_Beauty,49,451,3,1150,42,11,12,Portable Face Wash
PRD27876,Telephony,19,382,10,100,19,3,11,Essential Telephony Accessory
PRD27877,Housewares,52,338,3,16500,60,45,40,Pro Mixing Bowl
PRD27878,Food_Drink,30,890,1,350,20,8,16,Eco Food Drink
PRD27879,Sports_Leisure,59,439,2,500,25,10,20,Elegant Cricket Kit
PRD27880,Toys,47,74,2,5700,39,30,29,Ultra Action Figure
PRD27881,Fashion_Shoes,40,303,12,400,29,7,16,Pro Sandals
PRD27882,Toys,60,798,1,510,25,15,25,Modern Doll Set
PRD27883,Sports_Leisure,58,245,4,400,16,6,20,Deluxe Skipping Rope
PRD27884,Housewares,49,403,1,8900,19,48,27,Classic Glass Storage Jar
PRD27885,Construction_Tools_Construction,50,133,1,100,26,3,22,Elegant Construction Tools Construction
PRD27886,Bed_Bath_Table,48,352,2,400,50,11,11,Pro Bath Towel
PRD27887,Telephony,50,2880,1,600,21,11,13,Modern Telephony Kit
PRD27888,Perfumery,38,1813,3,4800,27,20,35,Lightweight Fragrance Spray
PRD27889,Baby,55,521,1,343,14,12,16,Compact Feeding Bottle
PRD27890,Sports_Leisure,54,379,1,3650,14,16,12,Portable Yoga Mat
PRD27891,Auto,58,351,1,600,30,30,30,Eco Tyre Inflator
PRD27892,Garden_Tools,58,549,2,300,20,15,15,Eco Watering Can
PRD27893,Furniture_Decor,39,677,1,13150,35,45,35,Elegant Floor Lamp
PRD27894,Bed_Bath_Table,40,116,1,250,40,4,30,Smart Bath Towel
PRD27895,Baby,50,208,4,200,16,14,11,Ultra Cotton Bib Set
PRD27896,Sports_Leisure,23,3132,1,125,19,14,15,Fresh Cricket Kit
PRD27897,Bed_Bath_Table,55,133,2,20325,63,40,55,Wireless Bedsheet Set
PRD27898,Sports_Leisure,59,3723,1,1350,16,16,16,Classic Tennis Racket
PRD27899,Construction_Tools_Construction,58,1564,1,931,24,19,23,Eco Construction Tools Construction Kit
PRD27900,Fashion_Bags_Accessories,24,540,5,300,16,14,11,Sturdy Fashion Bags Accessories Kit
PRD27901,Auto,41,603,1,500,26,3,16,Wireless Bike Helmet
PRD27902,Sports_Leisure,47,2470,3,4200,30,30,30,Eco Cricket Kit
PRD27903,Musical_Instruments,56,1706,1,9850,30,15,100,Modern Ukulele
PRD27904,Furniture_Decor,57,2042,2,3000,69,11,11,Heavy-Duty Bookshelf
PRD27905,Furniture_Decor,56,905,1,3800,23,37,36,Pro Storage Cabinet
